Gene,Log2 Fold Change,p-value
ENSDARG00000071461,-inf,0.0848957845037252
oip5,0.4706718404395819,0.0848965157532897
zgc:162936,0.5018310167469037,0.0849243933166709
U7,-inf,0.0850209255711871
ENSDARG00000097399,-inf,0.0850337104563587
ENSDARG00000102678,0.933931117590802,0.0850500031931396
strn,0.4508564743035922,0.0850653321439613
ENSDARG00000096307,0.7835743131990809,0.0850756922563411
ENSDARG00000117445,0.3564739526235059,0.0851298040010162
gpr6,-inf,0.0851456695567359
uts2r4,-inf,0.0852739136300782
dharma,-inf,0.0853570004764961
LOC108190619,0.7800405059262672,0.0853947762482953
ENSDARG00000093861,1.4521291832708632,0.0854150541494151
ENSDARG00000096872,1.2706148783153832,0.0854568932329517
ENSDARG00000076196,1.3039575534708188,0.0854662461503503
ENSDARG00000114036,-inf,0.085471112045391
timm23b,1.9118570647274824,0.0854747794829179
ENSDARG00000117748,0.2491554183289371,0.0854782595352224
rhoh,-inf,0.0855083530075362
trip13,0.5723025086876866,0.0855552147464973
fbxo30a,0.6699842799040726,0.0855697283414175
atp10a,0.4166311465107092,0.0856456578052467
ets1,0.7372905767244995,0.0856600710944502
LOC108179145,-inf,0.0856933458050116
ENSDARG00000104759,-inf,0.0857438260376695
colgalt1a,0.8402367497270518,0.0857808499157922
ENSDARG00000115781,0.7274997024093096,0.0857906167031534
frmd7,1.6371042626571743,0.0857931861363264
si:dkey-192d15.3,1.969941776846445,0.0858944795848248
ebf2,0.3458056608477358,0.0859025621073245
ENSDARG00000102292,1.609999038583577,0.0859490405187543
thap12a,0.4975379931742604,0.0859935331650364
si:ch211-282j17.3,-inf,0.086057235546136
ENSDARG00000102853,-inf,0.0860923214921542
si:ch73-59p9.2,-inf,0.0860947300954011
LOC108182772,-inf,0.086099842588713
LOC110437905,3.675131851784884,0.0861983170574628
gins4,0.4592013941954496,0.0862560750520299
hmx3b,-0.770882809135,0.0862765398103752
dbh,0.519736630830694,0.0862909397402478
mtrex,-0.4830207138473697,0.0863522999710136
ENSDARG00000094637,1.1690698840097584,0.0864945611731197
nudt4b,0.8070180907804203,0.0865082527926152
hnrnpl,0.4771424935280802,0.0865543023609523
LOC568110,0.3313228727390432,0.0865776768071043
neto2,1.431639891597322,0.0865913547797154
ENSDARG00000091321,0.8707398066719964,0.0866252778799241
igfbp2b,0.828840456245542,0.0866631375456098
si:cabz01021428.1,0.3544992291087006,0.0867115389422618
arhgef3,-1.5279330109793938,0.0867829636766239
cdk21,-inf,0.0869509819824314
acsl3a,0.6226474186452098,0.0869682879939899
ENSDARG00000094803,0.3817042973529599,0.0869912376512938
mybl2b,0.4263520807807332,0.0870032354104598
kpna2,0.5292406195391272,0.0870201327103549
ENSDARG00000096292,-inf,0.0870508418512156
ENSDARG00000103510,0.622220314177366,0.087121614484005
ENSDARG00000035646,-inf,0.0872320175672506
hmga1a,0.5987534616534703,0.0872478587328909
LOC100329520,-inf,0.0872895038843966
zgc:174696,1.2390935546380952,0.0873591277438316
nusap1,0.4921238543389412,0.087436493310631
ENSDARG00000114950,-inf,0.0874732780498376
lpar5b,-inf,0.0874955755588414
ENSDARG00000096587,0.6841253764437704,0.0874964302589317
si:ch211-282j17.10,-inf,0.0875313436304408
parla,0.3135532046028688,0.0875313812821995
tmx3b,1.4497320091647177,0.0875675123493422
ENSDARG00000103243,1.0249512226930917,0.0875711839144417
si:dkey-83h2.2,0.4984322644969013,0.0875744316619751
pou1f1,1.0281568214867989,0.0875854744919001
si:dkey-7i4.24,1.4041049898895168,0.0876181583013088
ENSDARG00000097889,-1.535436834034942,0.0876257562561414
ENSDARG00000097388,1.0061610546169788,0.0876393940797805
bmp10,1.1346292385276218,0.0878363054714039
ENSDARG00000093719,0.9874234904121288,0.0878510902159182
ENSDARG00000098949,0.6443192284646945,0.0879065224360886
ENSDARG00000097326,0.4401420656183443,0.0880784050965779
mir133a-1,1.0838409169945995,0.0880928471122761
ENSDARG00000103772,-inf,0.0881044733021535
dre-mir-107,-inf,0.088178052725506
ENSDARG00000117439,0.9965234432334374,0.0882196600054348
iffo2a,-0.665316488171117,0.0883073520342604
cdh23,-0.4552107635952847,0.0883234303538055
si:dkey-276j7.1,0.2925507534110238,0.0883594422587792
surf6,-0.2837072664761219,0.0883683314080302
ENSDARG00000116117,0.8464647515926637,0.0883969476625439
ENSDARG00000095326,-inf,0.0884270298414425
or63a2,0.6631845805985466,0.0884334099181082
ENSDARG00000115023,-inf,0.0884343096526794
tgfbr2l,1.0113261522458727,0.0884350568697038
prlh2r,-inf,0.0884662741334207
ENSDARG00000110751,-inf,0.0884732326233298
ENSDARG00000110619,0.4094551292826651,0.088502409454108
chrm4b,1.6416690980759452,0.0885310156998481
her15.2,0.4444609083844821,0.0885404612694279
gclm,0.5055562054475647,0.0885864861510678
ENSDARG00000103509,-inf,0.0886261633713116
ENSDARG00000117579,0.3375024115832383,0.0887150918106787
ENSDARG00000115516,1.377141608885982,0.0888657829084973
TLR7,-inf,0.0888789906206011
LOC101887034,0.3523379623501131,0.0889017749025391
ENSDARG00000097288,0.466751131768257,0.0889292415792997
kitlga,0.3523220676827504,0.0889486279763877
ENSDARG00000095909,1.3207001071740467,0.0889666683253873
mixl1,0.2510541610526074,0.0890166405471709
ssuh2.3,-inf,0.0890233065687635
pick1,0.8103207743972035,0.08902473456974
ENSDARG00000043769,-inf,0.0890893734335198
smc1b,-0.9385943754749986,0.0891437169086925
mxe,1.7892238687400974,0.089265742360648
dvl1a,0.8741353133560618,0.0893175475534138
ENSDARG00000092455,0.8138915802357299,0.089323988852627
slc6a8,-0.3253087451069812,0.0893454853605344
mfap4.4,1.3163442044307572,0.0893751028571185
si:ch73-62b13.1,-inf,0.0893963295922275
bcl2l12,0.3880972505078125,0.0894902215314931
ENSDARG00000097643,1.773869751643266,0.0895335464551576
ENSDARG00000094449,-inf,0.0895645718118579
lrrc7,-0.2989235072269681,0.0896892617694389
tsc1a,0.2933027648715909,0.0897278220831667
pcdh12,0.719102828743219,0.0897623967914582
dcxr,0.4919929164584873,0.0897797143304296
sntg2,0.3808036925037101,0.0897848146192057
ENSDARG00000054352,1.1665691970167242,0.0897972964633275
jac7,0.6049551733284049,0.089798353318948
rab5aa,0.3235405114926221,0.089802726551165
glulc,0.8722934664341293,0.0898515807512598
ENSDARG00000095438,-inf,0.0898683968109389
ENSDARG00000097969,1.5237941637192047,0.0898686140076141
LOC101882633,1.3190933289698576,0.0898803219408028
tpbg1b,0.6621417868170267,0.0898900286367907
nudt8,0.2814166651028142,0.0898905525152169
mir199-3a,1.7805533242173144,0.0899184126873658
fgl1b,0.4887164747112537,0.0899348330998337
ENSDARG00000112343,2.750430578342209,0.0899431215612636
gja2,0.6823702905892185,0.0900014836231325
cnp4l,1.4703802054352098,0.0901286298476445
si:dkey-23a13.20,-0.5193096681562893,0.0901928279661563
ENSDARG00000095011,2.00891231012253,0.0902303692543985
ccnb1,0.5459934186056955,0.0903812696495236
ENSDARG00000096751,-1.5699706727001816,0.0904653443443487
ENSDARG00000093486,0.8252960587185244,0.0906866668807815
ENSDARG00000092905,1.2302315950036435,0.0907045404611901
ENSDARG00000104838,-inf,0.0909347487386809
zbtb25,1.7533721640037052,0.0909458753645759
nlgn4xb,0.5668753968312891,0.0909647760547162
ssbp2a,2.744619018815281,0.0910175566924147
faub,0.1960997041996641,0.0910674582077852
ENSDARG00000104176,-inf,0.0910765389356998
ENSDARG00000100902,-inf,0.0910937275110454
ENSDARG00000115392,1.2990950577987443,0.091098449883622
mrpl1,0.452438478635732,0.0910987869376467
ENSDARG00000097515,-1.0496005730536946,0.091131016691577
haus2,0.4384165542785633,0.0911414798958287
lrrc34,0.3104936873758524,0.0911652605789981
slc34a2b,0.5065441717667493,0.0911977808452458
ENSDARG00000097724,1.6866982249334854,0.0912152840054992
STK32B,-inf,0.0912647615849773
lsm11,-0.458721723377849,0.0913092943195154
ENSDARG00000116804,0.4076751888282214,0.0913182332283769
si:zfos-943e10.1,0.2447833199778796,0.0913270346686743
cog7,1.2110630356117211,0.0913437934033549
ENSDARG00000063233,0.417861022157944,0.0914400585790949
rab31,0.7144055118028686,0.0914439050985551
si:dkey-4m13.3,1.8913901670671192,0.0914612184220902
arhgap32b,0.5567311724150339,0.0914868602474328
si:ch211-233g6.2,0.975006571016118,0.091534860387336
si:ch73-213k20.5,0.352657179732404,0.0915878790177795
ENSDARG00000092627,0.6866992290831837,0.0916195542899886
lrfn1,1.9366230333016576,0.0916481923607211
ftr46,1.3634430198955914,0.0916928412565451
ENSDARG00000100190,0.9472541025994744,0.0917110472213371
ENSDARG00000096986,2.6878267230980466,0.0917594885711142
eif4e2rs1,0.3658031355299225,0.0917854340696032
srsf2a,0.3889505295728198,0.0918213258224771
tafa5l,3.272752368371066,0.0918585279834726
ENSDARG00000098945,0.4415633428314005,0.0919290642164201
tcp11l1,0.3404880190012909,0.091961970146336
cd28l,1.9658369635813449,0.0920784680663083
csf3a,3.4782179016254835,0.0920809128798312
ENSDARG00000094937,2.074185836773168,0.0920855431356714
LOC110437808,0.5648830344355713,0.0920937913906734
xkr5a,0.8257876781473903,0.0921649313693269
si:dkey-58f10.6,0.7417718963791186,0.092167060702182
asb6,0.6236555602691658,0.0921980371102811
prkcg,1.1942909458961468,0.0922431245244457
agbl2,0.9041937397605958,0.0923141473814589
chst12b.4,6.024146003788289,0.0923170709180603
gpr12,0.5649801260327713,0.0923290080708636
ENSDARG00000094315,-inf,0.0923990034243411
kcnk12l,5.17583838608286,0.092419125402828
ENSDARG00000063613,2.6779125781696544,0.0924694249606415
lysmd1,0.4130921756935437,0.0925144358599584
ENSDARG00000089959,1.248795480990571,0.0925585428147836
ENSDARG00000097895,-inf,0.0926168771412197
LOC101882461,1.4866138073056638,0.0926211392756489
ENSDARG00000111638,1.0043526469074835,0.0926341497581122
ENSDARG00000097418,-inf,0.0927277446018256
ENSDARG00000097974,0.7057558889723468,0.0929133443428837
ENSDARG00000109604,0.6010106228292968,0.0930691316028018
scin,0.7447995131786095,0.0930808273084022
ost4,0.4100850811492277,0.0931565405211317
inha,5.468022225938136,0.0931998834287646
lamb1a,0.3576897590099372,0.0933365277009387
ENSDARG00000101049,0.8555598986012614,0.0933382406125581
taar13a,-inf,0.0934513290341258
top3b,0.479998030967592,0.0935080212921371
ENSDARG00000100951,-inf,0.0935098060341481
ENSDARG00000102894,1.6253210987898714,0.0935790064091507
epoa,0.5079664271009953,0.0935851905555949
aatf,0.3686157788001479,0.0935945851706871
tor1l1,2.187523313401407,0.0936122532512682
asdurf,-0.3033166103470846,0.0936138800084489
ENSDARG00000101118,2.018839711513463,0.0937062959010046
ENSDARG00000098025,1.065017347239952,0.093755206417202
ENSDARG00000117744,1.4619584254054698,0.0938566205853228
tgfbr2a,1.1568299831209146,0.0939002615246556
opn7d,1.1780783803043655,0.0939142525647263
zgc:174895,0.3749683432803387,0.093985596217384
ca4c,0.3514374235230662,0.0940684950250754
LOC101884755,0.3873339483798392,0.0941068528424356
cuedc1b,0.5074120451466412,0.0942168656481327
zar1,0.5556042980805653,0.0943495995436073
metap2b,-0.2611557204103325,0.0944755990898914
gskip,0.3842151293442187,0.0944884929920138
ENSDARG00000112674,2.652968129803684,0.0945343808325046
si:ch211-216l23.2,0.2850917054205994,0.0945572856084028
ENSDARG00000097220,-inf,0.0946447318333546
ENSDARG00000092413,2.612360144767921,0.0947206120860017
ENSDARG00000110570,-inf,0.0947503855892877
ENSDARG00000112606,0.8142764896572162,0.0948082009096899
ENSDARG00000097839,1.013889424372755,0.0948421731572757
ENSDARG00000089844,1.5764937150032268,0.0948554264797943
ENSDARG00000102528,0.2895782106161531,0.0948834027760573
ENSDARG00000104956,-0.7949501292194094,0.0949689895282763
LOC793338,-inf,0.095024081102132
ENSDARG00000115145,-inf,0.0950476434924461
ENSDARG00000110604,1.0506365420648038,0.0950999856505458
ENSDARG00000098602,1.4253969343168251,0.0951449356521798
chrdl2,-0.9263274258704352,0.0951630937508774
olig4,0.5634873686933688,0.0952420600895781
ncaph,0.4963695604726012,0.095360176774414
or80a11,2.0019843192518345,0.0953984686907162
hoxd12a,0.5108470031788637,0.0954034728057147
pdgfaa,0.4339673245849584,0.0954353035851417
dus1l,0.4257102476874354,0.0954894341878084
ubl7b,0.3405896043446774,0.0955172675101997
ENSDARG00000086449,-0.8392658969930751,0.0955500460287205
ENSDARG00000096188,2.1516167404413054,0.0955552250142998
LOC101884995,-0.5411236836805075,0.095636678596965
zc3h4,0.3320617226264306,0.0957657751427633
c1qtnf13,-inf,0.0957869503712681
ENSDARG00000073901,1.0745826491648571,0.0958508060361773
bmpr1ba,0.3790937562016943,0.0960544971611832
ENSDARG00000110852,0.577265321523409,0.0961478931364701
ENSDARG00000088121,-1.665036001723428,0.0962571350389955
ENSDARG00000105078,-inf,0.0963998791802637
rltgr,0.2253921055576065,0.0964111992802745
emilin2a,1.218412211280317,0.0965141563710214
ENSDARG00000095601,0.851262040326427,0.0965448848665964
ankrd50l,0.3930500475565689,0.0965944563162054
vrk1,-0.3668652035949769,0.0966842562582044
ptprn2,0.2593723565400967,0.0966990541234851
ENSDARG00000094903,0.670176050424379,0.0967601094991816
ENSDARG00000095519,0.8567121905632074,0.0968164885518741
ENSDARG00000102639,0.7300448616165002,0.096878841634248
ENSDARG00000117754,1.9745247383808415,0.0968968854554697
ENSDARG00000117478,-0.6847212951403265,0.0969067649263469
mex3a,0.8820615712457144,0.0970099346987662
or30by1,1.7254175267942369,0.097099597453709
ENSDARG00000093442,0.76174682030819,0.0971129652660295
si:ch211-113a14.24,-0.4091165607689047,0.0971169956956325
ENSDARG00000102515,-inf,0.0971716729364989
ENSDARG00000109579,1.3047510556878812,0.097331054654294
LOC568680,2.319691344509212,0.0973857564440219
LOC555645,4.552012635656252,0.0975489226003807
si:ch211-266g18.9,0.5308758738651507,0.0975529321349121
zbtb16b,0.3476124808482976,0.0975884760585906
nckap1l,0.8548831095125459,0.0976519844168809
snrnp35,0.367162120532445,0.0976721725586679
ENSDARG00000096101,0.8806607480668466,0.0977365251889556
nabp2,1.9748314899255957,0.0977536397968261
nr2f5,0.4920057576997134,0.0979028944000053
ENSDARG00000077877,0.5939769592111889,0.0979471914347059
si:ch211-1f22.1,1.6457482825843883,0.0979651656392786
pigl,0.2636624663209012,0.0980050677217663
nags,0.7031168163702389,0.0980919701012255
ENSDARG00000092739,2.365921403503805,0.0981078116608745
npc2.2,-0.8423567344167143,0.098200816960181
pimr168,0.6676456615260493,0.0983719683274077
si:ch211-67e16.3,1.6759474338248603,0.0983913947442376
barhl1b,0.8249356583075419,0.0983918716409031
tmem276a,0.3088596709626477,0.0984541628384071
mms19,0.4913034006604762,0.0985078544158477
ENSDARG00000100861,-inf,0.0985950560852469
hspbp1,0.3929205299396257,0.0986297870900679
ENSDARG00000088556,2.5286410282725926,0.0986677367800902
cyp2k21,-1.2122245197254569,0.0988130103657442
cks1b,0.4800896186244117,0.0988527224276542
fabp1b.2,0.5716448234704584,0.0988864753054818
valopb,4.559716376199814,0.0988958178590878
LOC108181550,0.6835251872643511,0.0988962690527004
hcn4,0.9937263640500554,0.0989389517400838
plppr5b,0.8422100524388,0.0990834565396966
ENSDARG00000078244,0.5763314023001338,0.0991073981216165
prelid1b,0.523800351217334,0.0991244605592738
flt4,0.3870836357188909,0.099156782433292
gfus.2,0.3601085454315257,0.0991684130480589
LOC101883440,0.9114278956939978,0.0991808877548092
ENSDARG00000098570,0.7671239431003881,0.0992597755419164
ran,0.3776612914290104,0.0992993487083137
ENSDARG00000114833,-0.5530298598838317,0.099314990041287
ugp2b,0.3473841390921218,0.099361775416072
si:dkey-210j14.3,1.247663930102077,0.099366034114491
ENSDARG00000096773,0.8807625673181163,0.0993708880801051
etaa1b,0.3829910279653508,0.0996125466268264
crtap,0.4721570183410611,0.0996412368904436
fignl1,0.4259609289634669,0.0997137290758311
dre-mir-21-2,-inf,0.0997243995805783
slc8a4b,0.3079288648631372,0.099736556957587
pabpn1,0.3611481879550928,0.0998416655790327
si:dkey-96n2.3,-inf,0.0998520301739607
mtpap,0.5108343811079666,0.0998786461357118
eef1e1,0.5386533899830004,0.0999745134924254
pa2g4b,0.3619292538498513,0.1000253996784674
ENSDARG00000096268,-inf,0.1003123903698741
ENSDARG00000088490,0.9651801791660992,0.1003650155958363
ENSDARG00000096904,0.364651570969284,0.1003724503101936
aldh1l2,0.860505300173254,0.1004200843811894
kctd3,0.3100685884371337,0.1007510165480581
ccdc25,0.3439851401719493,0.1007604244968774
apobb.2,0.7973284764838803,0.1008390807194541
ltc4s,0.3276024761307105,0.1008415380398414
kcnj2b,1.7588169003705003,0.1008456092914488
plbd1a,-0.7321857027799671,0.1008475565045861
syngr1b,2.2834922932220576,0.1008736100472383
kdm2aa,0.1989338572786226,0.1008762551649857
tmem151bb,1.5309005507006632,0.1009205110933196
ENSDARG00000102843,1.3124415414768345,0.1010072925303838
si:ch211-196f2.3,0.5994036711203726,0.1010593834575284
p4ha3,0.3142385115931075,0.1010821424203091
ms4a17c.1,0.6562246583523471,0.1011077402120801
ENSDARG00000103750,0.6024802940593174,0.1011084026685873
ENSDARG00000112323,0.8512980016659281,0.1011103340526456
pdcd2,0.4603168748117784,0.1011446292105606
cfap251,0.6841566033615551,0.1011525781837166
LOC100331330,1.6196225664238026,0.1011799289464358
orc4,0.3981399863096561,0.1011878057272567
ENSDARG00000094301,0.9661081674772026,0.1012013929079023
ENSDARG00000112056,1.3465046378924763,0.1012722856255122
cop1,1.010857562350006,0.1012871034853928
LOC793236,0.818511384606354,0.1014574232802794
ascc1,0.2145220225986449,0.1014843535217055
ENSDARG00000086282,-inf,0.1015527744889888
exo1,0.4680470082354325,0.1017412357242641
mustn1a,0.3701160963935332,0.1017523763263171
kif16bb,0.6166090745916493,0.1017860892184313
mir196c,4.125468768302073,0.1018235089901601
ugt2b3,1.314661089575113,0.1018555118470353
ENSDARG00000104692,-1.2201586276911338,0.1019140231151658
cav4a,0.4405985231193501,0.1019410863426058
kif2a,0.6086010938448304,0.1019503658301119
tnfsf10l4,0.4925191058224333,0.1019537192363148
stxbp5b,0.2854461417200676,0.1020300138475951
gtf3c6,0.449058791492976,0.1020527499961715
plaub,0.31401422101123,0.1020854675124923
ENSDARG00000092487,-inf,0.1021166507359433
ENSDARG00000101532,1.4095368026804942,0.1021213311423609
hyal6,0.4757033321209316,0.1022243925211911
ENSDARG00000058386,1.3797594481259443,0.1022595586364099
ENSDARG00000096210,-0.4600353800544448,0.1023293282352281
ptgs2a,0.295604853154357,0.1023369949080873
tas1r3,1.342355269439058,0.1023935408581886
si:cabz01007794.1,0.3771580730960265,0.102512486715266
si:dkey-73n10.1,0.319934200307026,0.1026653078353474
gdf7,1.6230934232049774,0.1027532980715125
ENSDARG00000103921,-inf,0.1027736147484872
taar10d,-inf,0.1028028896961078
ccdc86,0.2143491348699752,0.1029240144554547
tshba,1.0025143589350307,0.1029247441902916
dnah12,0.4043983812027674,0.1029822567684404
si:dkey-58f10.14,0.8121731270794375,0.1029868188701949
ENSDARG00000070271,0.637484213440185,0.1030531176285946
sec62,0.336126581352506,0.1030825171094796
ENSDARG00000069929,1.1137412127872026,0.1032453990249995
m6pr,0.2609471755282669,0.1033148876601391
ENSDARG00000091992,0.910013237368999,0.1033746061423109
LOC108190353,0.7475297709245584,0.1035095498005278
mir363,0.7271740324255772,0.1035112987614713
LOC100334841,1.551942586497718,0.1035463863563209
si:dkey-89b17.4,0.469011098046065,0.103565503087921
ENSDARG00000104707,0.8352418840032818,0.1036098009590062
st6galnac4,1.470734198898584,0.1036532397755999
ENSDARG00000096700,-0.3534638935762829,0.1036718992471858
sub1b,0.2846017108667558,0.1036891965176424
dnm2a,0.4009057073607848,0.1036895907167252
trim35-24,0.6901777024165263,0.1037647956805787
ENSDARG00000104888,-0.5240756224240132,0.1038028448487695
ENSDARG00000099618,0.5859062056638349,0.1038601002560819
gdi2,0.3410344360858697,0.1039465823899877
ENSDARG00000108739,0.6795478459652556,0.1039536645600365
fbxo3,0.3035626925483078,0.1040296400546414
zbtb44,0.9399724098799666,0.104152621199572
rxfp3.3a1,0.6367395274015833,0.1041746199902628
ENSDARG00000112772,2.9775941057621087,0.1041951398908425
zgc:103759,0.482487035810835,0.1042277313913076
itga10,0.3439321432664586,0.1042389888231609
wnt5b,-0.4399663510180611,0.1042538124598244
ENSDARG00000113935,2.053626526555904,0.1044881752583473
ENSDARG00000093167,0.5613558151148124,0.1045023346429132
ENSDARG00000110028,-0.8553218366174955,0.1045339706751818
ENSDARG00000095755,-inf,0.1045800244162388
ptprja,0.5643463449702603,0.1046687771601768
si:dkey-23a13.7,0.663297363346905,0.1047288372472635
gcfc2,0.4097662256129526,0.1048752680669256
ENSDARG00000109611,2.4314219948997384,0.104904470332824
fam98a,0.5226411156695079,0.1049341183592182
mapk14a,0.366313190423687,0.1050942931928638
pex5lb,2.009450298435221,0.1051353617053893
tspan9a,0.7036726241805018,0.1051492301646462
chrna2b,0.7636737910177045,0.1051514354197618
vtg7,1.2865630170847435,0.1051698722269215
dok2l,-0.4469251954836224,0.1052241535021736
arhgap29a,0.5131310795393906,0.1052619416907244
map4k3b,0.5322195839250891,0.105292260496594
polr2c,0.3853786519571047,0.1053464325957089
lcp2b,0.601341159276512,0.1053825104733762
LOC110438431,1.055921031315208,0.1053991246571212
LOC100330864,0.5159964632278998,0.1055425295768816
spag1b,0.7783916549782466,0.1055942837945819
sult1st6,0.1759775933971156,0.105621164422579
dre-mir-137-2,-inf,0.1056422709750108
LOC798168,1.9666465939225204,0.1057567447090342
zgc:162060,-inf,0.10576649605172
cobll1a,0.6371760555980912,0.1057729547037771
smim14,0.2874298605525539,0.1057860066565643
itgb2,0.4660687121282911,0.1057869769079565
ENSDARG00000117105,0.4603346561749464,0.1058028748362128
ENSDARG00000098032,0.3230925748253537,0.105833079375264
ENSDARG00000097973,0.3493014423509359,0.105838626647556
ENSDARG00000095397,1.17631141088643,0.1058687249134082
bhlha9,0.5949628474843357,0.1060169582064367
linc.5888,0.4611241510153227,0.1060518596746821
or42a8,0.2366859532514723,0.1060823201463002
ENSDARG00000101071,2.0070060384849597,0.1061374175981568
oit3,0.8498827214889204,0.106157563514365
dtex3lb.1,1.172686633550281,0.1062261732112521
ENSDARG00000105305,1.409788056351315,0.1062774924712785
ca8,0.4245913588185719,0.1063063238970875
gpr61,2.491641937407647,0.1063386035447327
dtx3la,0.4567019632655771,0.1064913901741216
cds1,1.042504269198041,0.1065536964422805
ENSDARG00000084411,-inf,0.1065549338248527
gabpb2b,0.3469870580363445,0.1065806671100385
tatdn1,0.26688588807487,0.106669327660497
ENSDARG00000097775,0.5592771567516306,0.1067286199199838
ENSDARG00000112352,-0.2963497281436468,0.106753545766625
ENSDARG00000117204,1.6673241871667577,0.106773785419178
b3gnt2l,1.3556893888402113,0.1067755484102557
znf1158,-0.9883814221126482,0.1068102161731628
zgc:173581,1.9617557308212696,0.1068389942542379
ENSDARG00000105689,-0.2297657991110283,0.1068797594648125
ENSDARG00000117791,-0.44287464354455,0.1069898687013138
ENSDARG00000113659,1.5553139288949644,0.1070636950142818
gpr185a,2.911820829821669,0.1071761855669505
ENSDARG00000092400,1.1581559957159404,0.1072744154951271
krr1,0.3995955069732327,0.1072998694547165
nfyba,0.3559180313265516,0.1073958418103479
polr1e,0.3827204889259277,0.1074117151355452
LOC797571,0.4787112975094453,0.1074167658929011
ENSDARG00000109601,-0.2686375033863153,0.1074214023814157
ENSDARG00000095069,3.8079698142520777,0.1075224118983464
ENSDARG00000110614,-inf,0.107552661725542
kmt5aa,0.3566182593523626,0.1075792649427859
ppat,0.3825749684150871,0.1075824342154185
ENSDARG00000097240,0.5340671874793227,0.1076437261835622
ENSDARG00000105266,0.6715846608187106,0.1076612803159036
si:dkey-21e2.8,-1.4749561259601538,0.1079239074372459
ENSDARG00000094126,1.0528634903612712,0.107923979986739
gpr132b,1.5883411886529195,0.1080780922344502
amacr,1.0016424418149492,0.1081133891209867
si:ch211-11c3.9,-0.8435715188109595,0.108117404072464
ENSDARG00000101193,0.6209586971646612,0.1082138816633849
tubgcp3,0.2901289141225169,0.1082582376116629
ENSDARG00000096154,1.0587038437612308,0.108278716335475
ENSDARG00000100761,-1.0809431969109946,0.1083400959347873
prlhr2b,-inf,0.1083538932746357
eral1,0.6078073771326113,0.1084056721889863
ENSDARG00000070065,0.7564313701224826,0.1084086490829976
tubgcp2,0.3105944867263706,0.1085298580797113
lhpp,0.560266849699256,0.1086278631501502
rce1b,1.8241090756176888,0.108704843019113
paqr4a,1.7290679542073666,0.1087069504622009
taar12i,-inf,0.108711470231948
ENSDARG00000114931,2.3525887288692773,0.1087364652899049
nsun5,0.3202376476548085,0.1087658354213924
ENSDARG00000095729,-inf,0.1088196557922218
ENSDARG00000115178,3.8456257351380514,0.1089623318029589
en1a,0.3538961527629091,0.1089630904711526
brf2,0.3155834297682685,0.1089946614026236
ENSDARG00000100886,2.4025041372161837,0.1090170069599967
ENSDARG00000079769,0.90162898430274,0.1090791571790673
ENSDARG00000117544,-inf,0.1091241938680915
ENSDARG00000104366,0.7308064078231844,0.1091351764399646
sb:eu779,0.5210415491860422,0.1091875992820345
si:dkey-78l4.12,-inf,0.1093265042632484
ENSDARG00000099159,1.543882950573464,0.1093647199513734
cirbpb,0.414536807941716,0.1094251104568243
ENSDARG00000117422,0.6394279495715444,0.1094939947284056
caska,0.355415965203338,0.1095321499738465
mms22l,0.4821487127859958,0.1095375195690279
or30bu2,1.3906693203757918,0.1096182264561409
ENSDARG00000094524,-inf,0.1096564247231552
zgc:171776,-0.5537449165677434,0.109766366303398
si:ch73-362m14.2,1.1995371236686574,0.1097917412169908
gfus.1,-0.3002010621072749,0.1098234242864167
ENSDARG00000114922,1.486915430012436,0.1098372897037936
ENSDARG00000117437,1.4511955621624446,0.1099165949407777
ENSDARG00000109803,2.503028094757471,0.10994082093759
zgc:113184,0.4753717608351804,0.1099906848750949
ENSDARG00000099055,1.4184830685591006,0.1099907120574415
tyk2,0.4109533712234195,0.1101145254769032
ENSDARG00000077745,1.516574308392481,0.1102648021391351
or62a1,0.2875264487449491,0.1103896484755001
ENSDARG00000096560,1.8246389998724304,0.1104557143137551
LOC100007883,-0.4185398241876342,0.1105895532360711
adprm,0.3528802129925982,0.110601186113756
LOC103910016,1.266985577384958,0.1106031175214686
si:dkey-283b15.2,2.6048510761861907,0.1106062838145264
pcdh2ab5,1.1869399779764638,0.1106322657886956
ENSDARG00000095164,1.2989765925123828,0.1106377946209871
ube2l3a,0.3611753150661669,0.1106998820108073
ENSDARG00000099497,3.533026249683098,0.1107121728190844
tmem106a,0.2923886748073038,0.1107983817375327
ENSDARG00000093633,1.7727187454433675,0.1108452018085209
ENSDARG00000071618,0.7562332983267932,0.1108826274966939
dnase1l4.1,-0.260308910163777,0.1109082198378042
aaas,0.3672991039758788,0.1109199089198668
gig2o,0.5425768364627968,0.1109623792605146
trmt61a,0.3027038103849231,0.1111624774633106
si:ch211-161n3.3,-0.6468963787284205,0.1112623989555336
ENSDARG00000086733,0.8589947593414662,0.1112882278279365
bphl,-0.3257082409932227,0.1113020807304089
septin9b,0.4280192124844947,0.1113243973724625
ints6,0.316289362702462,0.1113346887388485
tbl3,0.4357137283726128,0.1113487097214149
nat10,0.2919049678505173,0.1114282800323657
rps6ka4,0.9043729811814988,0.1114813176013824
LOC108183482,-0.7183310020837652,0.1114840227298957
ENSDARG00000096969,0.6912598671012541,0.1115341040023665
rrp8,0.2263433729636547,0.111549872383866
si:dkey-34d22.2,1.82729775450084,0.1115792487551941
si:ch211-214c7.5,1.353571102566778,0.1116418211145362
ENSDARG00000111859,2.687073185422779,0.1116682219190566
